== 2024-02-26 16:10:32.246380 == | ================启动Log================
== 2024-02-28 00:06:01.747212 writeLog== | k线完结,{'e': 'kline', 'E': 1709049961772, 's': 'ARPAUSDT', 'k': {'t': 1709049900000, 'T': 1709049959999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168216404, 'L': 168216513, 'o': '0.06918', 'c': '0.06917', 'h': '0.06919', 'l': '0.06913', 'v': '102392', 'n': 110, 'x': True, 'q': '7081.78911', 'V': '48435', 'Q': '3349.98826', 'B': '0'}}
== 2024-02-28 00:07:00.678098 writeLog== | k线完结,{'e': 'kline', 'E': 1709050020694, 's': 'ARPAUSDT', 'k': {'t': 1709049960000, 'T': 1709050019999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168216514, 'L': 168216613, 'o': '0.06917', 'c': '0.06895', 'h': '0.06918', 'l': '0.06893', 'v': '103285', 'n': 100, 'x': True, 'q': '7134.51250', 'V': '27768', 'Q': '1917.60106', 'B': '0'}}
== 2024-02-28 00:08:01.592557 writeLog== | k线完结,{'e': 'kline', 'E': 1709050080590, 's': 'ARPAUSDT', 'k': {'t': 1709050020000, 'T': 1709050079999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168216614, 'L': 168216753, 'o': '0.06896', 'c': '0.06869', 'h': '0.06898', 'l': '0.06869', 'v': '123404', 'n': 140, 'x': True, 'q': '8496.56370', 'V': '29423', 'Q': '2027.29176', 'B': '0'}}
== 2024-02-28 00:09:01.395671 writeLog== | k线完结,{'e': 'kline', 'E': 1709050140903, 's': 'ARPAUSDT', 'k': {'t': 1709050080000, 'T': 1709050139999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168216754, 'L': 168217020, 'o': '0.06869', 'c': '0.06872', 'h': '0.06888', 'l': '0.06869', 'v': '392061', 'n': 267, 'x': True, 'q': '26962.91401', 'V': '319697', 'Q': '21984.72232', 'B': '0'}}
== 2024-02-28 00:10:05.410913 writeLog== | k线完结,{'e': 'kline', 'E': 1709050200108, 's': 'ARPAUSDT', 'k': {'t': 1709050140000, 'T': 1709050199999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168217021, 'L': 168217670, 'o': '0.06875', 'c': '0.06823', 'h': '0.06877', 'l': '0.06813', 'v': '1191457', 'n': 650, 'x': True, 'q': '81574.78519', 'V': '457386', 'Q': '31331.14738', 'B': '0'}}
== 2024-02-28 00:11:05.115680 writeLog== | k线完结,{'e': 'kline', 'E': 1709050260153, 's': 'ARPAUSDT', 'k': {'t': 1709050200000, 'T': 1709050259999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168217671, 'L': 168218349, 'o': '0.06823', 'c': '0.06814', 'h': '0.06852', 'l': '0.06805', 'v': '1249592', 'n': 679, 'x': True, 'q': '85310.92180', 'V': '505392', 'Q': '34543.07066', 'B': '0'}}
== 2024-02-28 00:12:00.486773 writeLog== | k线完结,{'e': 'kline', 'E': 1709050320292, 's': 'ARPAUSDT', 'k': {'t': 1709050260000, 'T': 1709050319999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168218350, 'L': 168218676, 'o': '0.06815', 'c': '0.06843', 'h': '0.06845', 'l': '0.06815', 'v': '401250', 'n': 327, 'x': True, 'q': '27427.96988', 'V': '318300', 'Q': '21755.93535', 'B': '0'}}
== 2024-02-28 00:13:03.080783 writeLog== | k线完结,{'e': 'kline', 'E': 1709050381276, 's': 'ARPAUSDT', 'k': {'t': 1709050320000, 'T': 1709050379999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168218677, 'L': 168218914, 'o': '0.06841', 'c': '0.06850', 'h': '0.06853', 'l': '0.06841', 'v': '557294', 'n': 238, 'x': True, 'q': '38171.92298', 'V': '312955', 'Q': '21435.93286', 'B': '0'}}
== 2024-02-28 00:14:00.767138 writeLog== | k线完结,{'e': 'kline', 'E': 1709050440647, 's': 'ARPAUSDT', 'k': {'t': 1709050380000, 'T': 1709050439999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168218915, 'L': 168219266, 'o': '0.06851', 'c': '0.06842', 'h': '0.06863', 'l': '0.06830', 'v': '543918', 'n': 352, 'x': True, 'q': '37227.83351', 'V': '203726', 'Q': '13952.64455', 'B': '0'}}
== 2024-02-28 00:15:03.010564 writeLog== | k线完结,{'e': 'kline', 'E': 1709050503001, 's': 'ARPAUSDT', 'k': {'t': 1709050440000, 'T': 1709050499999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168219267, 'L': 168219375, 'o': '0.06843', 'c': '0.06850', 'h': '0.06850', 'l': '0.06840', 'v': '162454', 'n': 109, 'x': True, 'q': '11121.76760', 'V': '73185', 'Q': '5011.22508', 'B': '0'}}
== 2024-02-28 00:16:00.830978 writeLog== | k线完结,{'e': 'kline', 'E': 1709050560802, 's': 'ARPAUSDT', 'k': {'t': 1709050500000, 'T': 1709050559999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168219376, 'L': 168219582, 'o': '0.06850', 'c': '0.06860', 'h': '0.06862', 'l': '0.06850', 'v': '345637', 'n': 207, 'x': True, 'q': '23690.40974', 'V': '220777', 'Q': '15130.58046', 'B': '0'}}
== 2024-02-28 00:17:02.885728 writeLog== | k线完结,{'e': 'kline', 'E': 1709050620343, 's': 'ARPAUSDT', 'k': {'t': 1709050560000, 'T': 1709050619999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168219583, 'L': 168219722, 'o': '0.06861', 'c': '0.06871', 'h': '0.06872', 'l': '0.06857', 'v': '127277', 'n': 140, 'x': True, 'q': '8736.18290', 'V': '59317', 'Q': '4072.60297', 'B': '0'}}
== 2024-02-28 00:18:00.262854 writeLog== | k线完结,{'e': 'kline', 'E': 1709050680207, 's': 'ARPAUSDT', 'k': {'t': 1709050620000, 'T': 1709050679999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168219723, 'L': 168219906, 'o': '0.06871', 'c': '0.06874', 'h': '0.06875', 'l': '0.06862', 'v': '200028', 'n': 184, 'x': True, 'q': '13740.23842', 'V': '76474', 'Q': '5254.02853', 'B': '0'}}
== 2024-02-28 00:19:01.001067 writeLog== | k线完结,{'e': 'kline', 'E': 1709050740944, 's': 'ARPAUSDT', 'k': {'t': 1709050680000, 'T': 1709050739999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168219907, 'L': 168220030, 'o': '0.06874', 'c': '0.06882', 'h': '0.06885', 'l': '0.06874', 'v': '80279', 'n': 124, 'x': True, 'q': '5522.92082', 'V': '33824', 'Q': '2326.39332', 'B': '0'}}
== 2024-02-28 00:20:01.224338 writeLog== | k线完结,{'e': 'kline', 'E': 1709050801160, 's': 'ARPAUSDT', 'k': {'t': 1709050740000, 'T': 1709050799999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168220031, 'L': 168220272, 'o': '0.06883', 'c': '0.06883', 'h': '0.06893', 'l': '0.06881', 'v': '232229', 'n': 242, 'x': True, 'q': '15989.86763', 'V': '84140', 'Q': '5795.01982', 'B': '0'}}
== 2024-02-28 00:21:06.371122 writeLog== | k线完结,{'e': 'kline', 'E': 1709050860893, 's': 'ARPAUSDT', 'k': {'t': 1709050800000, 'T': 1709050859999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168220273, 'L': 168220547, 'o': '0.06882', 'c': '0.06892', 'h': '0.06895', 'l': '0.06877', 'v': '259744', 'n': 275, 'x': True, 'q': '17880.19887', 'V': '89475', 'Q': '6160.84783', 'B': '0'}}
== 2024-02-28 00:22:00.680335 writeLog== | k线完结,{'e': 'kline', 'E': 1709050920656, 's': 'ARPAUSDT', 'k': {'t': 1709050860000, 'T': 1709050919999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168220548, 'L': 168220717, 'o': '0.06892', 'c': '0.06898', 'h': '0.06907', 'l': '0.06892', 'v': '225331', 'n': 170, 'x': True, 'q': '15552.80603', 'V': '120260', 'Q': '8299.36554', 'B': '0'}}
== 2024-02-28 00:23:01.968436 writeLog== | k线完结,{'e': 'kline', 'E': 1709050981901, 's': 'ARPAUSDT', 'k': {'t': 1709050920000, 'T': 1709050979999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168220718, 'L': 168220774, 'o': '0.06899', 'c': '0.06894', 'h': '0.06902', 'l': '0.06893', 'v': '40595', 'n': 57, 'x': True, 'q': '2799.75773', 'V': '22548', 'Q': '1555.19121', 'B': '0'}}
== 2024-02-28 00:24:00.877656 writeLog== | k线完结,{'e': 'kline', 'E': 1709051040647, 's': 'ARPAUSDT', 'k': {'t': 1709050980000, 'T': 1709051039999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168220775, 'L': 168220891, 'o': '0.06895', 'c': '0.06909', 'h': '0.06909', 'l': '0.06894', 'v': '146995', 'n': 117, 'x': True, 'q': '10146.49277', 'V': '82129', 'Q': '5669.09860', 'B': '0'}}
== 2024-02-28 00:25:01.072301 writeLog== | k线完结,{'e': 'kline', 'E': 1709051100592, 's': 'ARPAUSDT', 'k': {'t': 1709051040000, 'T': 1709051099999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168220892, 'L': 168221139, 'o': '0.06909', 'c': '0.06909', 'h': '0.06926', 'l': '0.06909', 'v': '456732', 'n': 248, 'x': True, 'q': '31606.37193', 'V': '338810', 'Q': '23451.66238', 'B': '0'}}
== 2024-02-28 00:25:02.865837 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709051102761, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 00:26:00.380318 writeLog== | k线完结,{'e': 'kline', 'E': 1709051160173, 's': 'ARPAUSDT', 'k': {'t': 1709051100000, 'T': 1709051159999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168221140, 'L': 168221245, 'o': '0.06910', 'c': '0.06915', 'h': '0.06918', 'l': '0.06910', 'v': '120041', 'n': 106, 'x': True, 'q': '8299.58276', 'V': '68800', 'Q': '4757.01447', 'B': '0'}}
== 2024-02-28 00:27:02.938745 writeLog== | k线完结,{'e': 'kline', 'E': 1709051222880, 's': 'ARPAUSDT', 'k': {'t': 1709051160000, 'T': 1709051219999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168221246, 'L': 168221339, 'o': '0.06916', 'c': '0.06915', 'h': '0.06922', 'l': '0.06914', 'v': '92874', 'n': 94, 'x': True, 'q': '6424.15218', 'V': '58210', 'Q': '4026.51224', 'B': '0'}}
== 2024-02-28 00:28:00.748452 writeLog== | k线完结,{'e': 'kline', 'E': 1709051280617, 's': 'ARPAUSDT', 'k': {'t': 1709051220000, 'T': 1709051279999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168221340, 'L': 168221373, 'o': '0.06915', 'c': '0.06910', 'h': '0.06918', 'l': '0.06910', 'v': '38928', 'n': 34, 'x': True, 'q': '2691.22148', 'V': '12711', 'Q': '878.93702', 'B': '0'}}
== 2024-02-28 00:28:54.268325 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709051334192, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 00:29:03.067445 writeLog== | k线完结,{'e': 'kline', 'E': 1709051343001, 's': 'ARPAUSDT', 'k': {'t': 1709051280000, 'T': 1709051339999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168221374, 'L': 168221423, 'o': '0.06909', 'c': '0.06906', 'h': '0.06912', 'l': '0.06904', 'v': '43007', 'n': 50, 'x': True, 'q': '2971.34965', 'V': '26792', 'Q': '1851.25763', 'B': '0'}}
== 2024-02-28 00:30:01.333426 writeLog== | k线完结,{'e': 'kline', 'E': 1709051401262, 's': 'ARPAUSDT', 'k': {'t': 1709051340000, 'T': 1709051399999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168221424, 'L': 168221664, 'o': '0.06907', 'c': '0.06894', 'h': '0.06907', 'l': '0.06893', 'v': '260103', 'n': 241, 'x': True, 'q': '17950.12188', 'V': '25429', 'Q': '1755.31422', 'B': '0'}}
== 2024-02-28 00:31:08.025440 writeLog== | k线完结,{'e': 'kline', 'E': 1709051462557, 's': 'ARPAUSDT', 'k': {'t': 1709051400000, 'T': 1709051459999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168221665, 'L': 168221788, 'o': '0.06895', 'c': '0.06903', 'h': '0.06906', 'l': '0.06895', 'v': '179862', 'n': 124, 'x': True, 'q': '12411.32422', 'V': '17287', 'Q': '1193.11491', 'B': '0'}}
== 2024-02-28 00:31:13.973042 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709051473972, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 00:32:01.686269 writeLog== | k线完结,{'e': 'kline', 'E': 1709051521652, 's': 'ARPAUSDT', 'k': {'t': 1709051460000, 'T': 1709051519999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168221789, 'L': 168221894, 'o': '0.06902', 'c': '0.06905', 'h': '0.06911', 'l': '0.06902', 'v': '118401', 'n': 106, 'x': True, 'q': '8176.90164', 'V': '25553', 'Q': '1765.16639', 'B': '0'}}
== 2024-02-28 00:33:03.207506 writeLog== | k线完结,{'e': 'kline', 'E': 1709051583000, 's': 'ARPAUSDT', 'k': {'t': 1709051520000, 'T': 1709051579999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168221895, 'L': 168222103, 'o': '0.06906', 'c': '0.06905', 'h': '0.06907', 'l': '0.06898', 'v': '188731', 'n': 209, 'x': True, 'q': '13027.69300', 'V': '122325', 'Q': '8444.51051', 'B': '0'}}
== 2024-02-28 00:34:02.532354 writeLog== | k线完结,{'e': 'kline', 'E': 1709051640673, 's': 'ARPAUSDT', 'k': {'t': 1709051580000, 'T': 1709051639999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222104, 'L': 168222215, 'o': '0.06906', 'c': '0.06907', 'h': '0.06914', 'l': '0.06901', 'v': '114891', 'n': 112, 'x': True, 'q': '7935.29475', 'V': '62139', 'Q': '4292.73169', 'B': '0'}}
== 2024-02-28 00:35:00.440483 writeLog== | k线完结,{'e': 'kline', 'E': 1709051700415, 's': 'ARPAUSDT', 'k': {'t': 1709051640000, 'T': 1709051699999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222216, 'L': 168222258, 'o': '0.06907', 'c': '0.06907', 'h': '0.06912', 'l': '0.06907', 'v': '20997', 'n': 43, 'x': True, 'q': '1450.83134', 'V': '6297', 'Q': '435.18011', 'B': '0'}}
== 2024-02-28 00:36:03.031796 writeLog== | k线完结,{'e': 'kline', 'E': 1709051763001, 's': 'ARPAUSDT', 'k': {'t': 1709051700000, 'T': 1709051759999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222259, 'L': 168222315, 'o': '0.06907', 'c': '0.06911', 'h': '0.06911', 'l': '0.06904', 'v': '55749', 'n': 57, 'x': True, 'q': '3850.65955', 'V': '30173', 'Q': '2084.49907', 'B': '0'}}
== 2024-02-28 00:37:01.051945 writeLog== | k线完结,{'e': 'kline', 'E': 1709051820982, 's': 'ARPAUSDT', 'k': {'t': 1709051760000, 'T': 1709051819999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222316, 'L': 168222423, 'o': '0.06914', 'c': '0.06904', 'h': '0.06915', 'l': '0.06904', 'v': '82326', 'n': 108, 'x': True, 'q': '5688.59158', 'V': '11549', 'Q': '798.46712', 'B': '0'}}
== 2024-02-28 00:38:02.287797 writeLog== | k线完结,{'e': 'kline', 'E': 1709051882148, 's': 'ARPAUSDT', 'k': {'t': 1709051820000, 'T': 1709051879999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222424, 'L': 168222504, 'o': '0.06905', 'c': '0.06909', 'h': '0.06911', 'l': '0.06902', 'v': '65250', 'n': 81, 'x': True, 'q': '4506.66258', 'V': '17362', 'Q': '1199.13368', 'B': '0'}}
== 2024-02-28 00:39:00.467125 writeLog== | k线完结,{'e': 'kline', 'E': 1709051940357, 's': 'ARPAUSDT', 'k': {'t': 1709051880000, 'T': 1709051939999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222505, 'L': 168222564, 'o': '0.06909', 'c': '0.06907', 'h': '0.06911', 'l': '0.06903', 'v': '66742', 'n': 60, 'x': True, 'q': '4610.48868', 'V': '39782', 'Q': '2747.75543', 'B': '0'}}
== 2024-02-28 00:40:00.698887 writeLog== | k线完结,{'e': 'kline', 'E': 1709052000183, 's': 'ARPAUSDT', 'k': {'t': 1709051940000, 'T': 1709051999999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222565, 'L': 168222632, 'o': '0.06907', 'c': '0.06909', 'h': '0.06912', 'l': '0.06907', 'v': '48607', 'n': 68, 'x': True, 'q': '3358.27988', 'V': '15800', 'Q': '1091.48962', 'B': '0'}}
== 2024-02-28 00:40:58.343628 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709052058342, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 00:41:03.114368 writeLog== | k线完结,{'e': 'kline', 'E': 1709052063001, 's': 'ARPAUSDT', 'k': {'t': 1709052000000, 'T': 1709052059999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222633, 'L': 168222690, 'o': '0.06909', 'c': '0.06905', 'h': '0.06910', 'l': '0.06902', 'v': '49931', 'n': 58, 'x': True, 'q': '3448.58375', 'V': '29144', 'Q': '2012.81973', 'B': '0'}}
== 2024-02-28 00:42:02.118923 writeLog== | k线完结,{'e': 'kline', 'E': 1709052121589, 's': 'ARPAUSDT', 'k': {'t': 1709052060000, 'T': 1709052119999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222691, 'L': 168222775, 'o': '0.06903', 'c': '0.06891', 'h': '0.06903', 'l': '0.06891', 'v': '65550', 'n': 85, 'x': True, 'q': '4520.05113', 'V': '27282', 'Q': '1881.27484', 'B': '0'}}
== 2024-02-28 00:43:03.074955 writeLog== | k线完结,{'e': 'kline', 'E': 1709052183001, 's': 'ARPAUSDT', 'k': {'t': 1709052120000, 'T': 1709052179999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222776, 'L': 168222836, 'o': '0.06892', 'c': '0.06887', 'h': '0.06901', 'l': '0.06887', 'v': '95120', 'n': 61, 'x': True, 'q': '6558.27162', 'V': '54112', 'Q': '3731.34930', 'B': '0'}}
== 2024-02-28 00:44:02.199767 writeLog== | k线完结,{'e': 'kline', 'E': 1709052240333, 's': 'ARPAUSDT', 'k': {'t': 1709052180000, 'T': 1709052239999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222837, 'L': 168222904, 'o': '0.06886', 'c': '0.06891', 'h': '0.06891', 'l': '0.06884', 'v': '79764', 'n': 68, 'x': True, 'q': '5494.01066', 'V': '59781', 'Q': '4117.78422', 'B': '0'}}
== 2024-02-28 00:45:04.605407 writeLog== | k线完结,{'e': 'kline', 'E': 1709052300715, 's': 'ARPAUSDT', 'k': {'t': 1709052240000, 'T': 1709052299999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222905, 'L': 168222959, 'o': '0.06893', 'c': '0.06902', 'h': '0.06902', 'l': '0.06893', 'v': '108806', 'n': 55, 'x': True, 'q': '7504.93580', 'V': '74668', 'Q': '5150.77996', 'B': '0'}}
== 2024-02-28 00:46:02.846689 writeLog== | k线完结,{'e': 'kline', 'E': 1709052360437, 's': 'ARPAUSDT', 'k': {'t': 1709052300000, 'T': 1709052359999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168222960, 'L': 168223181, 'o': '0.06904', 'c': '0.06909', 'h': '0.06915', 'l': '0.06902', 'v': '224550', 'n': 222, 'x': True, 'q': '15516.19369', 'V': '76240', 'Q': '5269.13056', 'B': '0'}}
== 2024-02-28 00:47:02.473554 writeLog== | k线完结,{'e': 'kline', 'E': 1709052422216, 's': 'ARPAUSDT', 'k': {'t': 1709052360000, 'T': 1709052419999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223182, 'L': 168223245, 'o': '0.06908', 'c': '0.06905', 'h': '0.06913', 'l': '0.06905', 'v': '38224', 'n': 64, 'x': True, 'q': '2641.22123', 'V': '9634', 'Q': '665.78514', 'B': '0'}}
== 2024-02-28 00:48:01.247726 writeLog== | k线完结,{'e': 'kline', 'E': 1709052480909, 's': 'ARPAUSDT', 'k': {'t': 1709052420000, 'T': 1709052479999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223246, 'L': 168223297, 'o': '0.06905', 'c': '0.06899', 'h': '0.06905', 'l': '0.06898', 'v': '50870', 'n': 52, 'x': True, 'q': '3510.88046', 'V': '26369', 'Q': '1819.77297', 'B': '0'}}
== 2024-02-28 00:49:02.737234 writeLog== | k线完结,{'e': 'kline', 'E': 1709052542713, 's': 'ARPAUSDT', 'k': {'t': 1709052480000, 'T': 1709052539999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223298, 'L': 168223389, 'o': '0.06900', 'c': '0.06898', 'h': '0.06904', 'l': '0.06898', 'v': '138351', 'n': 92, 'x': True, 'q': '9547.61318', 'V': '115662', 'Q': '7982.14154', 'B': '0'}}
== 2024-02-28 00:50:00.205189 writeLog== | k线完结,{'e': 'kline', 'E': 1709052600087, 's': 'ARPAUSDT', 'k': {'t': 1709052540000, 'T': 1709052599999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223390, 'L': 168223418, 'o': '0.06898', 'c': '0.06895', 'h': '0.06900', 'l': '0.06894', 'v': '38270', 'n': 29, 'x': True, 'q': '2639.49408', 'V': '21005', 'Q': '1448.86250', 'B': '0'}}
== 2024-02-28 00:51:00.855322 writeLog== | k线完结,{'e': 'kline', 'E': 1709052660839, 's': 'ARPAUSDT', 'k': {'t': 1709052600000, 'T': 1709052659999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223419, 'L': 168223469, 'o': '0.06896', 'c': '0.06895', 'h': '0.06899', 'l': '0.06890', 'v': '35673', 'n': 51, 'x': True, 'q': '2459.26266', 'V': '3269', 'Q': '225.41838', 'B': '0'}}
== 2024-02-28 00:52:03.093280 writeLog== | k线完结,{'e': 'kline', 'E': 1709052723000, 's': 'ARPAUSDT', 'k': {'t': 1709052660000, 'T': 1709052719999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223470, 'L': 168223526, 'o': '0.06894', 'c': '0.06898', 'h': '0.06904', 'l': '0.06894', 'v': '26134', 'n': 57, 'x': True, 'q': '1802.89011', 'V': '18046', 'Q': '1244.86121', 'B': '0'}}
== 2024-02-28 00:52:22.581609 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709052742580, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 00:53:03.039837 writeLog== | k线完结,{'e': 'kline', 'E': 1709052783000, 's': 'ARPAUSDT', 'k': {'t': 1709052720000, 'T': 1709052779999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223527, 'L': 168223650, 'o': '0.06896', 'c': '0.06891', 'h': '0.06898', 'l': '0.06880', 'v': '525491', 'n': 124, 'x': True, 'q': '36180.54227', 'V': '11763', 'Q': '810.60965', 'B': '0'}}
== 2024-02-28 00:53:32.186720 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709052812172, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 00:54:00.865936 writeLog== | k线完结,{'e': 'kline', 'E': 1709052840807, 's': 'ARPAUSDT', 'k': {'t': 1709052780000, 'T': 1709052839999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223651, 'L': 168223711, 'o': '0.06890', 'c': '0.06886', 'h': '0.06890', 'l': '0.06880', 'v': '64783', 'n': 61, 'x': True, 'q': '4460.00815', 'V': '14147', 'Q': '974.10117', 'B': '0'}}
== 2024-02-28 00:55:03.084369 writeLog== | k线完结,{'e': 'kline', 'E': 1709052903001, 's': 'ARPAUSDT', 'k': {'t': 1709052840000, 'T': 1709052899999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168223712, 'L': 168224021, 'o': '0.06883', 'c': '0.06869', 'h': '0.06887', 'l': '0.06860', 'v': '1318860', 'n': 310, 'x': True, 'q': '90580.13344', 'V': '497396', 'Q': '34128.28318', 'B': '0'}}
== 2024-02-28 00:55:48.325609 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709052948324, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 00:56:01.621857 writeLog== | k线完结,{'e': 'kline', 'E': 1709052961560, 's': 'ARPAUSDT', 'k': {'t': 1709052900000, 'T': 1709052959999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168224022, 'L': 168224149, 'o': '0.06870', 'c': '0.06874', 'h': '0.06876', 'l': '0.06870', 'v': '198053', 'n': 128, 'x': True, 'q': '13613.14484', 'V': '117527', 'Q': '8079.02437', 'B': '0'}}
== 2024-02-28 00:56:59.882932 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709053019879, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-28 00:57:03.052033 writeLog== | k线完结,{'e': 'kline', 'E': 1709053023000, 's': 'ARPAUSDT', 'k': {'t': 1709052960000, 'T': 1709053019999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168224150, 'L': 168224182, 'o': '0.06874', 'c': '0.06871', 'h': '0.06874', 'l': '0.06870', 'v': '39263', 'n': 33, 'x': True, 'q': '2698.28156', 'V': '25278', 'Q': '1737.19704', 'B': '0'}}
== 2024-02-28 00:58:02.952756 writeLog== | k线完结,{'e': 'kline', 'E': 1709053082937, 's': 'ARPAUSDT', 'k': {'t': 1709053020000, 'T': 1709053079999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168224183, 'L': 168224240, 'o': '0.06872', 'c': '0.06870', 'h': '0.06873', 'l': '0.06866', 'v': '107514', 'n': 58, 'x': True, 'q': '7386.01752', 'V': '54112', 'Q': '3717.69571', 'B': '0'}}
== 2024-02-28 00:59:00.348753 writeLog== | k线完结,{'e': 'kline', 'E': 1709053140129, 's': 'ARPAUSDT', 'k': {'t': 1709053080000, 'T': 1709053139999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168224241, 'L': 168224290, 'o': '0.06869', 'c': '0.06873', 'h': '0.06873', 'l': '0.06868', 'v': '44294', 'n': 50, 'x': True, 'q': '3043.42979', 'V': '32005', 'Q': '2199.10722', 'B': '0'}}
== 2024-02-28 01:00:02.948482 writeLog== | k线完结,{'e': 'kline', 'E': 1709053200589, 's': 'ARPAUSDT', 'k': {'t': 1709053140000, 'T': 1709053199999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168224291, 'L': 168224321, 'o': '0.06873', 'c': '0.06875', 'h': '0.06875', 'l': '0.06868', 'v': '39689', 'n': 31, 'x': True, 'q': '2728.29093', 'V': '37640', 'Q': '2587.50291', 'B': '0'}}
== 2024-02-28 01:01:01.178708 writeLog== | k线完结,{'e': 'kline', 'E': 1709053261144, 's': 'ARPAUSDT', 'k': {'t': 1709053200000, 'T': 1709053259999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168224322, 'L': 168224433, 'o': '0.06876', 'c': '0.06878', 'h': '0.06881', 'l': '0.06874', 'v': '112216', 'n': 112, 'x': True, 'q': '7718.43845', 'V': '54505', 'Q': '3749.35230', 'B': '0'}}
== 2024-02-28 01:02:01.328572 writeLog== | k线完结,{'e': 'kline', 'E': 1709053321291, 's': 'ARPAUSDT', 'k': {'t': 1709053260000, 'T': 1709053319999, 's': 'ARPAUSDT', 'i': '1m', 'f': 168224434, 'L': 168224501, 'o': '0.06877', 'c': '0.06876', 'h': '0.06882', 'l': '0.06872', 'v': '42435', 'n': 68, 'x': True, 'q': '2917.53496', 'V': '23260', 'Q': '1599.14986', 'B': '0'}}
