== 2024-02-26 16:10:33.257856 == | ================启动Log================
== 2024-02-27 16:04:54.666141 writeLog== | f4e子账户 bg成交详情 开仓下单信息:buy-limit 价1.4778 量4.1 金额6.058979999999999 下单延时:483.07ms {'status': 'success', 'data': {'ts': 1709021094510, 'orderId': '1146283040452542467', 'code': 0, 'info': 'success', 'clientOid': '1146283040477708289'}, 'extra': None}

== 2024-02-27 16:04:55.279802 writeLog== | 最新深度:bid:1.4732 ask:1.4734 上次买一:1.4692 上次卖一:1.4708
外盘深度bid:1.4732 ask:1.4734 价差:0.0026 百分比:0.18%
同涨:True, 同跌:False, 结论:True
最近10根K线平均成交量:2692.1726900000003 当前成交量:70878.5086 
可用资金:299.78481649 买一:1.4732 资金占用比例:0.01 合约单位:1
整体耗时:141.37ms
开仓条件:波动:0.0017648655986966708 最新价格:1.4732 开盘价格:1.4651

== 2024-02-27 16:04:56.430674 writeLog== | 成交后,亏损或盈利不到1%,立即开始平仓
== 2024-02-27 16:05:03.006409 writeLog== | k线完结,{'e': 'kline', 'E': 1709021103001, 's': 'AGLDUSDT', 'k': {'t': 1709021040000, 'T': 1709021099999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56593313, 'L': 56593866, 'o': '1.4651000', 'c': '1.4729000', 'h': '1.4737000', 'l': '1.4648000', 'v': '50866', 'n': 554, 'x': True, 'q': '74777.4055000', 'V': '41876', 'Q': '61547.3940000', 'B': '0'}}
== 2024-02-27 16:06:02.566505 writeLog== | k线完结,{'e': 'kline', 'E': 1709021162546, 's': 'AGLDUSDT', 'k': {'t': 1709021100000, 'T': 1709021159999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56593867, 'L': 56594089, 'o': '1.4726000', 'c': '1.4757000', 'h': '1.4780000', 'l': '1.4726000', 'v': '10434', 'n': 223, 'x': True, 'q': '15396.9333000', 'V': '6137', 'Q': '9054.4367000', 'B': '0'}}
== 2024-02-27 16:07:01.166291 writeLog== | k线完结,{'e': 'kline', 'E': 1709021220946, 's': 'AGLDUSDT', 'k': {'t': 1709021160000, 'T': 1709021219999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56594090, 'L': 56594168, 'o': '1.4758000', 'c': '1.4764000', 'h': '1.4770000', 'l': '1.4756000', 'v': '2665', 'n': 79, 'x': True, 'q': '3934.6752000', 'V': '1285', 'Q': '1897.3088000', 'B': '0'}}
== 2024-02-27 16:08:03.061371 writeLog== | k线完结,{'e': 'kline', 'E': 1709021283000, 's': 'AGLDUSDT', 'k': {'t': 1709021220000, 'T': 1709021279999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56594169, 'L': 56594257, 'o': '1.4763000', 'c': '1.4736000', 'h': '1.4763000', 'l': '1.4731000', 'v': '4971', 'n': 89, 'x': True, 'q': '7329.2119000', 'V': '671', 'Q': '989.7150000', 'B': '0'}}
== 2024-02-27 16:08:55.475646 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709021335475, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 16:09:00.826925 writeLog== | k线完结,{'e': 'kline', 'E': 1709021340807, 's': 'AGLDUSDT', 'k': {'t': 1709021280000, 'T': 1709021339999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56594258, 'L': 56594784, 'o': '1.4732000', 'c': '1.4673000', 'h': '1.4735000', 'l': '1.4645000', 'v': '58297', 'n': 527, 'x': True, 'q': '85571.8664000', 'V': '8578', 'Q': '12585.0427000', 'B': '0'}}
== 2024-02-27 16:10:01.517727 writeLog== | k线完结,{'e': 'kline', 'E': 1709021401516, 's': 'AGLDUSDT', 'k': {'t': 1709021340000, 'T': 1709021399999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56594785, 'L': 56594825, 'o': '1.4674000', 'c': '1.4665000', 'h': '1.4674000', 'l': '1.4660000', 'v': '1752', 'n': 41, 'x': True, 'q': '2569.6137000', 'V': '155', 'Q': '227.3331000', 'B': '0'}}
== 2024-02-27 16:11:03.232604 writeLog== | k线完结,{'e': 'kline', 'E': 1709021462933, 's': 'AGLDUSDT', 'k': {'t': 1709021400000, 'T': 1709021459999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56594826, 'L': 56594955, 'o': '1.4664000', 'c': '1.4659000', 'h': '1.4664000', 'l': '1.4638000', 'v': '11434', 'n': 130, 'x': True, 'q': '16751.7965000', 'V': '4941', 'Q': '7241.4191000', 'B': '0'}}
== 2024-02-27 16:12:03.155327 writeLog== | k线完结,{'e': 'kline', 'E': 1709021523001, 's': 'AGLDUSDT', 'k': {'t': 1709021460000, 'T': 1709021519999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56594956, 'L': 56594984, 'o': '1.4657000', 'c': '1.4651000', 'h': '1.4657000', 'l': '1.4649000', 'v': '1583', 'n': 29, 'x': True, 'q': '2319.6237000', 'V': '343', 'Q': '502.6139000', 'B': '0'}}
== 2024-02-27 16:13:00.195592 writeLog== | k线完结,{'e': 'kline', 'E': 1709021580183, 's': 'AGLDUSDT', 'k': {'t': 1709021520000, 'T': 1709021579999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56594985, 'L': 56595008, 'o': '1.4651000', 'c': '1.4660000', 'h': '1.4660000', 'l': '1.4651000', 'v': '1128', 'n': 24, 'x': True, 'q': '1653.1765000', 'V': '1061', 'Q': '1554.9679000', 'B': '0'}}
== 2024-02-27 16:14:03.095914 writeLog== | k线完结,{'e': 'kline', 'E': 1709021643000, 's': 'AGLDUSDT', 'k': {'t': 1709021580000, 'T': 1709021639999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595009, 'L': 56595077, 'o': '1.4657000', 'c': '1.4662000', 'h': '1.4668000', 'l': '1.4653000', 'v': '2281', 'n': 69, 'x': True, 'q': '3344.0482000', 'V': '1607', 'Q': '2356.2987000', 'B': '0'}}
== 2024-02-27 16:15:00.715862 writeLog== | k线完结,{'e': 'kline', 'E': 1709021700272, 's': 'AGLDUSDT', 'k': {'t': 1709021640000, 'T': 1709021699999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595078, 'L': 56595113, 'o': '1.4664000', 'c': '1.4653000', 'h': '1.4665000', 'l': '1.4650000', 'v': '1777', 'n': 36, 'x': True, 'q': '2604.4343000', 'V': '168', 'Q': '246.3153000', 'B': '0'}}
== 2024-02-27 16:16:01.615452 writeLog== | k线完结,{'e': 'kline', 'E': 1709021761581, 's': 'AGLDUSDT', 'k': {'t': 1709021700000, 'T': 1709021759999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595114, 'L': 56595171, 'o': '1.4655000', 'c': '1.4665000', 'h': '1.4665000', 'l': '1.4651000', 'v': '2573', 'n': 58, 'x': True, 'q': '3771.2575000', 'V': '2343', 'Q': '3434.2433000', 'B': '0'}}
== 2024-02-27 16:17:03.079526 writeLog== | k线完结,{'e': 'kline', 'E': 1709021823001, 's': 'AGLDUSDT', 'k': {'t': 1709021760000, 'T': 1709021819999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595172, 'L': 56595201, 'o': '1.4665000', 'c': '1.4656000', 'h': '1.4665000', 'l': '1.4654000', 'v': '803', 'n': 30, 'x': True, 'q': '1177.2763000', 'V': '92', 'Q': '134.8435000', 'B': '0'}}
== 2024-02-27 16:18:03.109898 writeLog== | k线完结,{'e': 'kline', 'E': 1709021883001, 's': 'AGLDUSDT', 'k': {'t': 1709021820000, 'T': 1709021879999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595202, 'L': 56595224, 'o': '1.4654000', 'c': '1.4652000', 'h': '1.4658000', 'l': '1.4651000', 'v': '418', 'n': 23, 'x': True, 'q': '612.5262000', 'V': '310', 'Q': '454.2629000', 'B': '0'}}
== 2024-02-27 16:19:03.098719 writeLog== | k线完结,{'e': 'kline', 'E': 1709021943001, 's': 'AGLDUSDT', 'k': {'t': 1709021880000, 'T': 1709021939999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595225, 'L': 56595260, 'o': '1.4654000', 'c': '1.4658000', 'h': '1.4662000', 'l': '1.4654000', 'v': '672', 'n': 36, 'x': True, 'q': '984.9741000', 'V': '608', 'Q': '891.1437000', 'B': '0'}}
== 2024-02-27 16:20:03.103226 writeLog== | k线完结,{'e': 'kline', 'E': 1709022003000, 's': 'AGLDUSDT', 'k': {'t': 1709021940000, 'T': 1709021999999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595261, 'L': 56595277, 'o': '1.4659000', 'c': '1.4661000', 'h': '1.4661000', 'l': '1.4655000', 'v': '463', 'n': 17, 'x': True, 'q': '678.7469000', 'V': '454', 'Q': '665.5574000', 'B': '0'}}
== 2024-02-27 16:21:03.093254 writeLog== | k线完结,{'e': 'kline', 'E': 1709022063000, 's': 'AGLDUSDT', 'k': {'t': 1709022000000, 'T': 1709022059999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595278, 'L': 56595288, 'o': '1.4661000', 'c': '1.4657000', 'h': '1.4661000', 'l': '1.4657000', 'v': '175', 'n': 11, 'x': True, 'q': '256.5342000', 'V': '14', 'Q': '20.5212000', 'B': '0'}}
== 2024-02-27 16:22:03.126515 writeLog== | k线完结,{'e': 'kline', 'E': 1709022123000, 's': 'AGLDUSDT', 'k': {'t': 1709022060000, 'T': 1709022119999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595289, 'L': 56595344, 'o': '1.4655000', 'c': '1.4659000', 'h': '1.4665000', 'l': '1.4655000', 'v': '1436', 'n': 56, 'x': True, 'q': '2104.9601000', 'V': '833', 'Q': '1221.0147000', 'B': '0'}}
== 2024-02-27 16:23:03.109232 writeLog== | k线完结,{'e': 'kline', 'E': 1709022183000, 's': 'AGLDUSDT', 'k': {'t': 1709022120000, 'T': 1709022179999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595345, 'L': 56595351, 'o': '1.4659000', 'c': '1.4658000', 'h': '1.4659000', 'l': '1.4658000', 'v': '1014', 'n': 7, 'x': True, 'q': '1486.3226000', 'V': '0', 'Q': '0', 'B': '0'}}
== 2024-02-27 16:24:03.097412 writeLog== | k线完结,{'e': 'kline', 'E': 1709022243001, 's': 'AGLDUSDT', 'k': {'t': 1709022180000, 'T': 1709022239999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595352, 'L': 56595370, 'o': '1.4658000', 'c': '1.4661000', 'h': '1.4661000', 'l': '1.4658000', 'v': '386', 'n': 19, 'x': True, 'q': '565.8572000', 'V': '386', 'Q': '565.8572000', 'B': '0'}}
== 2024-02-27 16:25:03.046044 writeLog== | k线完结,{'e': 'kline', 'E': 1709022303001, 's': 'AGLDUSDT', 'k': {'t': 1709022240000, 'T': 1709022299999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595371, 'L': 56595412, 'o': '1.4660000', 'c': '1.4670000', 'h': '1.4670000', 'l': '1.4660000', 'v': '579', 'n': 42, 'x': True, 'q': '849.1384000', 'V': '579', 'Q': '849.1384000', 'B': '0'}}
== 2024-02-27 16:25:03.963561 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709022303962, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 16:26:03.048825 writeLog== | k线完结,{'e': 'kline', 'E': 1709022363001, 's': 'AGLDUSDT', 'k': {'t': 1709022300000, 'T': 1709022359999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595413, 'L': 56595442, 'o': '1.4669000', 'c': '1.4668000', 'h': '1.4669000', 'l': '1.4660000', 'v': '905', 'n': 30, 'x': True, 'q': '1327.2361000', 'V': '386', 'Q': '566.1120000', 'B': '0'}}
== 2024-02-27 16:27:03.131264 writeLog== | k线完结,{'e': 'kline', 'E': 1709022423000, 's': 'AGLDUSDT', 'k': {'t': 1709022360000, 'T': 1709022419999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595443, 'L': 56595480, 'o': '1.4669000', 'c': '1.4664000', 'h': '1.4675000', 'l': '1.4664000', 'v': '872', 'n': 38, 'x': True, 'q': '1279.0916000', 'V': '640', 'Q': '938.8605000', 'B': '0'}}
== 2024-02-27 16:28:03.031754 writeLog== | k线完结,{'e': 'kline', 'E': 1709022483000, 's': 'AGLDUSDT', 'k': {'t': 1709022420000, 'T': 1709022479999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595481, 'L': 56595497, 'o': '1.4667000', 'c': '1.4663000', 'h': '1.4669000', 'l': '1.4663000', 'v': '510', 'n': 17, 'x': True, 'q': '747.9952000', 'V': '340', 'Q': '498.6899000', 'B': '0'}}
== 2024-02-27 16:29:03.026153 writeLog== | k线完结,{'e': 'kline', 'E': 1709022543000, 's': 'AGLDUSDT', 'k': {'t': 1709022480000, 'T': 1709022539999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595498, 'L': 56595502, 'o': '1.4668000', 'c': '1.4668000', 'h': '1.4669000', 'l': '1.4668000', 'v': '60', 'n': 5, 'x': True, 'q': '88.0095000', 'V': '12', 'Q': '17.6016000', 'B': '0'}}
== 2024-02-27 16:29:09.051759 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709022549050, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 16:30:03.163206 writeLog== | k线完结,{'e': 'kline', 'E': 1709022603001, 's': 'AGLDUSDT', 'k': {'t': 1709022540000, 'T': 1709022599999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595503, 'L': 56595537, 'o': '1.4666000', 'c': '1.4657000', 'h': '1.4667000', 'l': '1.4657000', 'v': '778', 'n': 35, 'x': True, 'q': '1140.5427000', 'V': '22', 'Q': '32.2658000', 'B': '0'}}
== 2024-02-27 16:31:00.717649 writeLog== | k线完结,{'e': 'kline', 'E': 1709022660629, 's': 'AGLDUSDT', 'k': {'t': 1709022600000, 'T': 1709022659999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595538, 'L': 56595579, 'o': '1.4662000', 'c': '1.4641000', 'h': '1.4662000', 'l': '1.4641000', 'v': '1137', 'n': 42, 'x': True, 'q': '1665.8227000', 'V': '91', 'Q': '133.2976000', 'B': '0'}}
== 2024-02-27 16:31:07.595142 == | ================启动Log================
== 2024-02-27 16:31:08.381114 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709022668377, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 16:31:08.673817 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709022668673, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 16:32:00.158679 writeLog== | k线完结,{'e': 'kline', 'E': 1709022720163, 's': 'AGLDUSDT', 'k': {'t': 1709022660000, 'T': 1709022719999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595580, 'L': 56595594, 'o': '1.4641000', 'c': '1.4641000', 'h': '1.4642000', 'l': '1.4637000', 'v': '272', 'n': 15, 'x': True, 'q': '398.2184000', 'V': '220', 'Q': '322.0991000', 'B': '0'}}
== 2024-02-27 16:33:02.820606 writeLog== | k线完结,{'e': 'kline', 'E': 1709022782821, 's': 'AGLDUSDT', 'k': {'t': 1709022720000, 'T': 1709022779999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595595, 'L': 56595630, 'o': '1.4641000', 'c': '1.4654000', 'h': '1.4656000', 'l': '1.4641000', 'v': '767', 'n': 36, 'x': True, 'q': '1123.3853000', 'V': '698', 'Q': '1022.3486000', 'B': '0'}}
== 2024-02-27 16:34:03.016091 writeLog== | k线完结,{'e': 'kline', 'E': 1709022843000, 's': 'AGLDUSDT', 'k': {'t': 1709022780000, 'T': 1709022839999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595631, 'L': 56595664, 'o': '1.4655000', 'c': '1.4654000', 'h': '1.4659000', 'l': '1.4654000', 'v': '561', 'n': 34, 'x': True, 'q': '822.2861000', 'V': '44', 'Q': '64.4820000', 'B': '0'}}
== 2024-02-27 16:35:03.045547 writeLog== | k线完结,{'e': 'kline', 'E': 1709022903000, 's': 'AGLDUSDT', 'k': {'t': 1709022840000, 'T': 1709022899999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595665, 'L': 56595681, 'o': '1.4653000', 'c': '1.4650000', 'h': '1.4653000', 'l': '1.4650000', 'v': '395', 'n': 17, 'x': True, 'q': '578.7052000', 'V': '42', 'Q': '61.5300000', 'B': '0'}}
== 2024-02-27 16:36:03.030724 writeLog== | k线完结,{'e': 'kline', 'E': 1709022963000, 's': 'AGLDUSDT', 'k': {'t': 1709022900000, 'T': 1709022959999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595682, 'L': 56595687, 'o': '1.4649000', 'c': '1.4649000', 'h': '1.4649000', 'l': '1.4648000', 'v': '72', 'n': 6, 'x': True, 'q': '105.4706000', 'V': '13', 'Q': '19.0437000', 'B': '0'}}
== 2024-02-27 16:37:03.020295 writeLog== | k线完结,{'e': 'kline', 'E': 1709023023001, 's': 'AGLDUSDT', 'k': {'t': 1709022960000, 'T': 1709023019999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595688, 'L': 56595703, 'o': '1.4651000', 'c': '1.4657000', 'h': '1.4659000', 'l': '1.4651000', 'v': '791', 'n': 16, 'x': True, 'q': '1159.0064000', 'V': '607', 'Q': '889.3157000', 'B': '0'}}
== 2024-02-27 16:38:01.469252 writeLog== | k线完结,{'e': 'kline', 'E': 1709023081467, 's': 'AGLDUSDT', 'k': {'t': 1709023020000, 'T': 1709023079999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595704, 'L': 56595741, 'o': '1.4659000', 'c': '1.4664000', 'h': '1.4668000', 'l': '1.4659000', 'v': '1394', 'n': 38, 'x': True, 'q': '2043.9399000', 'V': '1204', 'Q': '1765.3670000', 'B': '0'}}
== 2024-02-27 16:38:18.364875 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709023098364, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 16:39:03.043972 writeLog== | k线完结,{'e': 'kline', 'E': 1709023143001, 's': 'AGLDUSDT', 'k': {'t': 1709023080000, 'T': 1709023139999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595742, 'L': 56595759, 'o': '1.4666000', 'c': '1.4664000', 'h': '1.4668000', 'l': '1.4664000', 'v': '233', 'n': 18, 'x': True, 'q': '341.7186000', 'V': '76', 'Q': '111.4672000', 'B': '0'}}
== 2024-02-27 16:40:03.039637 writeLog== | k线完结,{'e': 'kline', 'E': 1709023203000, 's': 'AGLDUSDT', 'k': {'t': 1709023140000, 'T': 1709023199999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595760, 'L': 56595773, 'o': '1.4663000', 'c': '1.4661000', 'h': '1.4670000', 'l': '1.4661000', 'v': '850', 'n': 14, 'x': True, 'q': '1246.4935000', 'V': '97', 'Q': '142.2673000', 'B': '0'}}
== 2024-02-27 16:41:03.022029 writeLog== | k线完结,{'e': 'kline', 'E': 1709023263000, 's': 'AGLDUSDT', 'k': {'t': 1709023200000, 'T': 1709023259999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595774, 'L': 56595858, 'o': '1.4662000', 'c': '1.4670000', 'h': '1.4677000', 'l': '1.4662000', 'v': '2568', 'n': 85, 'x': True, 'q': '3767.7537000', 'V': '2207', 'Q': '3238.1227000', 'B': '0'}}
== 2024-02-27 16:42:03.047388 writeLog== | k线完结,{'e': 'kline', 'E': 1709023323000, 's': 'AGLDUSDT', 'k': {'t': 1709023260000, 'T': 1709023319999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595859, 'L': 56595914, 'o': '1.4672000', 'c': '1.4681000', 'h': '1.4691000', 'l': '1.4672000', 'v': '1496', 'n': 56, 'x': True, 'q': '2196.7590000', 'V': '1370', 'Q': '2011.7775000', 'B': '0'}}
== 2024-02-27 16:43:03.024679 writeLog== | k线完结,{'e': 'kline', 'E': 1709023383000, 's': 'AGLDUSDT', 'k': {'t': 1709023320000, 'T': 1709023379999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595915, 'L': 56595965, 'o': '1.4680000', 'c': '1.4680000', 'h': '1.4688000', 'l': '1.4677000', 'v': '888', 'n': 51, 'x': True, 'q': '1303.7704000', 'V': '606', 'Q': '889.7955000', 'B': '0'}}
== 2024-02-27 16:44:02.813329 writeLog== | k线完结,{'e': 'kline', 'E': 1709023442775, 's': 'AGLDUSDT', 'k': {'t': 1709023380000, 'T': 1709023439999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56595966, 'L': 56596010, 'o': '1.4681000', 'c': '1.4686000', 'h': '1.4693000', 'l': '1.4681000', 'v': '2690', 'n': 45, 'x': True, 'q': '3950.6604000', 'V': '2445', 'Q': '3590.9011000', 'B': '0'}}
== 2024-02-27 16:45:03.058903 writeLog== | k线完结,{'e': 'kline', 'E': 1709023503001, 's': 'AGLDUSDT', 'k': {'t': 1709023440000, 'T': 1709023499999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596011, 'L': 56596027, 'o': '1.4688000', 'c': '1.4681000', 'h': '1.4689000', 'l': '1.4681000', 'v': '720', 'n': 17, 'x': True, 'q': '1057.3607000', 'V': '70', 'Q': '102.8201000', 'B': '0'}}
== 2024-02-27 16:46:00.437746 writeLog== | k线完结,{'e': 'kline', 'E': 1709023560428, 's': 'AGLDUSDT', 'k': {'t': 1709023500000, 'T': 1709023559999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596028, 'L': 56596060, 'o': '1.4674000', 'c': '1.4658000', 'h': '1.4674000', 'l': '1.4653000', 'v': '1149', 'n': 33, 'x': True, 'q': '1684.1723000', 'V': '731', 'Q': '1071.4371000', 'B': '0'}}
== 2024-02-27 16:47:03.021366 writeLog== | k线完结,{'e': 'kline', 'E': 1709023623000, 's': 'AGLDUSDT', 'k': {'t': 1709023560000, 'T': 1709023619999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596061, 'L': 56596142, 'o': '1.4656000', 'c': '1.4658000', 'h': '1.4658000', 'l': '1.4643000', 'v': '2634', 'n': 82, 'x': True, 'q': '3858.6694000', 'V': '237', 'Q': '347.2360000', 'B': '0'}}
== 2024-02-27 16:48:03.035846 writeLog== | k线完结,{'e': 'kline', 'E': 1709023683000, 's': 'AGLDUSDT', 'k': {'t': 1709023620000, 'T': 1709023679999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596143, 'L': 56596178, 'o': '1.4657000', 'c': '1.4665000', 'h': '1.4665000', 'l': '1.4655000', 'v': '634', 'n': 36, 'x': True, 'q': '929.4896000', 'V': '508', 'Q': '744.7519000', 'B': '0'}}
== 2024-02-27 16:49:03.020762 writeLog== | k线完结,{'e': 'kline', 'E': 1709023743000, 's': 'AGLDUSDT', 'k': {'t': 1709023680000, 'T': 1709023739999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596179, 'L': 56596197, 'o': '1.4669000', 'c': '1.4668000', 'h': '1.4673000', 'l': '1.4668000', 'v': '320', 'n': 19, 'x': True, 'q': '469.4535000', 'V': '112', 'Q': '164.3247000', 'B': '0'}}
== 2024-02-27 16:50:02.810213 writeLog== | k线完结,{'e': 'kline', 'E': 1709023802795, 's': 'AGLDUSDT', 'k': {'t': 1709023740000, 'T': 1709023799999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596198, 'L': 56596206, 'o': '1.4664000', 'c': '1.4659000', 'h': '1.4664000', 'l': '1.4658000', 'v': '141', 'n': 9, 'x': True, 'q': '206.6942000', 'V': '17', 'Q': '24.9204000', 'B': '0'}}
== 2024-02-27 16:51:01.385536 writeLog== | k线完结,{'e': 'kline', 'E': 1709023861345, 's': 'AGLDUSDT', 'k': {'t': 1709023800000, 'T': 1709023859999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596207, 'L': 56596287, 'o': '1.4659000', 'c': '1.4657000', 'h': '1.4676000', 'l': '1.4657000', 'v': '4459', 'n': 81, 'x': True, 'q': '6540.6306000', 'V': '3047', 'Q': '4469.9981000', 'B': '0'}}
== 2024-02-27 16:52:00.586985 writeLog== | k线完结,{'e': 'kline', 'E': 1709023920560, 's': 'AGLDUSDT', 'k': {'t': 1709023860000, 'T': 1709023919999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596288, 'L': 56596300, 'o': '1.4653000', 'c': '1.4658000', 'h': '1.4658000', 'l': '1.4653000', 'v': '1715', 'n': 13, 'x': True, 'q': '2513.5364000', 'V': '305', 'Q': '447.0443000', 'B': '0'}}
== 2024-02-27 16:53:03.028985 writeLog== | k线完结,{'e': 'kline', 'E': 1709023983001, 's': 'AGLDUSDT', 'k': {'t': 1709023920000, 'T': 1709023979999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596301, 'L': 56596355, 'o': '1.4659000', 'c': '1.4686000', 'h': '1.4686000', 'l': '1.4659000', 'v': '4694', 'n': 55, 'x': True, 'q': '6888.9109000', 'V': '3451', 'Q': '5064.7052000', 'B': '0'}}
== 2024-02-27 16:53:24.981973 writeLog== | 全撤:{'status': 'success', 'data': {'ts': 1709024004981, 'code': 0, 'info': 'success'}, 'extra': None}
== 2024-02-27 16:54:00.086775 writeLog== | k线完结,{'e': 'kline', 'E': 1709024040035, 's': 'AGLDUSDT', 'k': {'t': 1709023980000, 'T': 1709024039999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596356, 'L': 56596379, 'o': '1.4687000', 'c': '1.4687000', 'h': '1.4688000', 'l': '1.4687000', 'v': '2887', 'n': 24, 'x': True, 'q': '4240.1896000', 'V': '527', 'Q': '774.0576000', 'B': '0'}}
== 2024-02-27 16:55:03.037599 writeLog== | k线完结,{'e': 'kline', 'E': 1709024103000, 's': 'AGLDUSDT', 'k': {'t': 1709024040000, 'T': 1709024099999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596380, 'L': 56596405, 'o': '1.4688000', 'c': '1.4692000', 'h': '1.4692000', 'l': '1.4688000', 'v': '720', 'n': 26, 'x': True, 'q': '1057.6306000', 'V': '720', 'Q': '1057.6306000', 'B': '0'}}
== 2024-02-27 16:56:03.032529 writeLog== | k线完结,{'e': 'kline', 'E': 1709024163000, 's': 'AGLDUSDT', 'k': {'t': 1709024100000, 'T': 1709024159999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596406, 'L': 56596442, 'o': '1.4691000', 'c': '1.4690000', 'h': '1.4691000', 'l': '1.4687000', 'v': '4187', 'n': 37, 'x': True, 'q': '6150.6906000', 'V': '266', 'Q': '390.7452000', 'B': '0'}}
== 2024-02-27 16:57:03.048703 writeLog== | k线完结,{'e': 'kline', 'E': 1709024223001, 's': 'AGLDUSDT', 'k': {'t': 1709024160000, 'T': 1709024219999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596443, 'L': 56596532, 'o': '1.4691000', 'c': '1.4706000', 'h': '1.4706000', 'l': '1.4691000', 'v': '7164', 'n': 90, 'x': True, 'q': '10531.3060000', 'V': '4464', 'Q': '6561.6277000', 'B': '0'}}
== 2024-02-27 16:58:03.038345 writeLog== | k线完结,{'e': 'kline', 'E': 1709024283001, 's': 'AGLDUSDT', 'k': {'t': 1709024220000, 'T': 1709024279999, 's': 'AGLDUSDT', 'i': '1m', 'f': 56596533, 'L': 56596620, 'o': '1.4706000', 'c': '1.4720000', 'h': '1.4720000', 'l': '1.4706000', 'v': '3809', 'n': 88, 'x': True, 'q': '5603.1125000', 'V': '2465', 'Q': '3626.5139000', 'B': '0'}}
